PSNR_YYUV
E:\20181\dpt\assigment2\duc_video_phat.mp4
E:\20181\dpt\assigment2\duc_video_thu.mp4
AVG: 30.58176804
27.65479851
27.62430954
27.30785179
27.78902245
28.26465607
28.24865150
27.82636261
27.44814682
26.92909050
26.82119560
26.57441139
26.35062408
25.78464699
25.66512871
25.35636711
25.25112534
25.28799820
25.47085762
25.49843788
25.47995377
25.41803169
25.55256844
25.38022614
25.20823479
24.85647202
24.80477333
24.79404259
24.82453537
24.81452560
24.95742416
24.96386528
24.70630455
24.65921211
24.92766571
24.93991852
24.89093018
24.84496117
24.92175674
24.93850708
25.29695892
25.33226013
25.07919693
24.89055634
24.85432053
24.63285637
24.61093903
24.46710968
24.40283012
24.16604805
24.09744263
23.97942734
23.80023575
23.50837517
23.61434746
23.46472931
23.36824036
23.33875465
23.65252686
23.99247742
24.07674599
24.09231377
24.47030258
24.69989967
24.75052261
24.33561325
24.87354279
25.22088242
25.16583252
24.94108009
25.24464035
25.46779823
25.91251373
26.38187218
26.73195076
26.60056114
26.60408401
26.52040482
26.70528412
26.87621117
26.98031616
26.78621483
27.53448105
28.00404549
28.24508667
28.40116501
28.83890343
28.82828903
28.94448471
28.88134003
29.18811417
28.38920593
28.89412308
28.72412872
29.02420425
29.11111450
29.22148514
28.59346199
28.44845581
28.41336060
28.82856369
29.48526764
30.50119400
30.71384239
30.76889992
30.37566948
30.61317635
30.64212036
31.16398239
30.97954941
30.88407898
30.71254730
30.87993431
30.96603012
31.51107407
31.69002533
32.25636292
32.46255493
31.83383179
31.68626976
31.61128998
30.91976166
31.29659653
31.28780174
31.08457184
29.64256477
29.49212646
29.29943085
28.84174156
27.55857658
27.97913551
29.02285385
29.20437813
28.77470016
29.29730988
29.50203705
29.24340248
28.97599983
29.18881416
29.76744652
30.13784218
29.85225296
30.35379601
30.20154762
30.15971756
29.71496582
29.48279953
29.09835625
28.90956688
28.45734596
28.67910767
28.80345917
29.07974625
29.54096222
29.68998718
29.94704247
30.26903343
31.02621841
32.05449677
31.88526917
31.55149841
31.00534439
31.48786163
31.75180244
32.05921936
32.15911865
31.51699829
30.54163742
30.89504623
30.22468948
30.16159058
30.40603256
30.18194962
29.79301643
30.20191956
30.49464226
30.34593964
29.94419289
30.02408981
29.73691177
29.60525703
29.17874527
29.25140762
28.93060493
28.71714592
28.48638535
28.97815323
29.18169212
30.02541542
30.17393112
31.95511055
33.28188705
34.60010910
35.10013962
35.68832779
34.30874634
32.88920593
31.50854301
31.53044891
31.65250587
31.49804306
30.96432877
31.22054100
31.10356903
31.17140961
30.68006516
30.85993767
30.88447952
30.63986015
30.16397285
30.21585655
30.14799309
30.15873146
29.82042503
30.08240700
30.48610497
30.61565208
31.20025635
31.65919495
31.30414772
31.80128098
32.06267166
32.85927582
32.86329269
32.81864548
31.96018028
30.84763527
29.34517860
29.16923141
29.12170219
29.06499863
28.69808960
28.78282738
28.91973877
30.07022667
30.59057617
30.38844872
30.15255165
30.29578209
30.15100288
30.50934219
30.43650627
31.04891586
31.42393875
31.76237488
31.59671402
31.07132912
30.41730881
30.30059052
30.00906372
30.64808083
30.86057281
30.68561935
29.97017288
29.56663322
29.03266907
28.78273773
28.37981033
28.69296837
28.79867172
28.99942780
28.98570061
29.40390396
29.36267090
29.37159538
29.03726768
29.05878067
28.86297035
28.64854813
27.84123993
27.60431671
27.37825012
27.36889267
27.25067520
27.44218826
27.35330391
27.27638245
27.20485878
27.49799919
27.67481804
28.00517845
27.87698555
28.19412422
28.61782265
28.83039284
28.78114319
28.98904991
28.68392754
28.49751472
28.15088272
27.98779297
27.24345779
27.29800034
26.83991241
26.96556473
26.78127670
26.85173225
27.09008217
27.32469559
27.34750748
27.51854706
27.51699829
27.54136658
27.49468803
27.46300888
27.28366661
27.71528053
27.88687706
27.85619545
27.70767403
27.80804443
27.65022278
27.79941368
27.90319252
28.19062996
28.31544495
28.39662170
28.26824951
27.99797821
27.54378319
27.13858795
26.60042953
26.42645073
26.11294556
25.95678711
25.73583412
26.06159401
26.36064339
26.49285507
26.27359200
26.16300201
26.00171280
26.11530113
26.13415718
26.00278664
25.79503822
25.96543884
26.05372238
26.37683105
26.66873550
26.98894119
27.23637009
27.61100769
27.47113800
27.41808128
27.25198746
26.96068001
26.44790459
26.46204948
26.39630508
26.50964355
27.10397339
27.13119316
27.55218887
27.98317337
28.24555397
28.56864166
28.74748421
28.79401016
28.71757317
28.57065582
28.26422882
28.34115601
28.25927925
28.24986649
28.01960182
27.96918869
27.63548279
27.40150261
27.05225372
26.87741852
26.50918770
26.44448853
26.40367699
26.47669601
26.45658493
26.55204582
26.51131630
26.71085358
26.80610657
26.92485046
26.97271156
27.29445648
27.43794632
27.59091949
27.63932991
27.85583687
27.99908638
27.99720573
27.90399933
28.17812729
28.48054886
28.84639549
28.80502510
29.06260681
29.15276337
29.52319145
29.87632942
29.95263100
29.86721992
29.80959320
29.63937950
29.59848213
29.34611320
29.59959412
29.68772507
29.97287941
30.14653778
30.31391525
30.29191971
30.53920555
30.82923698
30.92716980
30.73184586
31.29869080
31.64352608
31.83063316
32.03591156
32.72190857
32.90919495
33.14480972
33.18450165
34.37613678
34.95413589
35.28996658
34.80843353
34.18296432
32.57019424
31.95307922
31.00723648
30.72139549
30.11228371
29.76091576
29.31439972
29.29343987
29.11200333
28.90577126
28.57826996
28.62482834
28.60769272
28.61329651
28.56153488
28.73701477
28.66910934
28.82936478
28.96157837
29.22912407
29.34121895
29.68455887
29.87645721
30.05046082
29.97773170
30.19627380
30.32188797
30.67545700
30.87831688
31.00443649
30.79870987
31.06477356
30.98653412
31.04719162
30.94690514
31.33618355
31.42943192
31.41850662
31.20277023
31.48449326
31.64155769
31.78055000
31.57497406
32.01828384
32.29158783
32.21160889
32.28840637
32.12705994
31.90623283
31.63552475
31.07513046
31.64362717
32.23265076
32.37976456
32.20671082
32.34969330
32.35207367
32.26193237
31.75788116
32.20339966
32.58945465
32.49688721
32.10743713
32.44285965
32.51853561
32.32801819
32.15766144
32.32662964
32.13095093
31.34362793
31.48822403
31.68358994
31.73009491
31.68168831
31.98533821
32.68640518
33.26367950
33.20518112
32.84064865
33.23098755
33.38653946
33.11216354
33.00946045
33.51595306
33.68661499
33.42926788
33.27526093
33.42775726
33.39038849
33.24118423
33.08517838
32.39519501
32.17960739
32.08193588
32.12128830
32.07024765
32.12474442
32.08256912
32.25988007
32.29518127
32.52856445
32.53040695
32.60366440
32.62486267
32.83113861
32.86147308
32.52990723
32.56905746
32.53717804
32.50950623
32.46088028
32.33585358
32.16149521
31.95867348
31.70376205
31.70666885
31.65814972
31.59367561
31.47935104
31.69118500
31.82741547
31.96576691
31.95898438
32.07680511
31.93234444
32.04548264
32.20640564
32.20484161
32.18316650
32.62103653
33.16870117
33.47888184
33.72826004
33.82350540
34.20150375
34.38774490
34.43274307
34.30295181
34.78760910
35.03387833
35.00895309
34.76503372
34.76941681
34.49202728
34.08971024
33.55435181
33.38606262
33.12431717
32.81547165
32.43511581
32.33263016
31.64407921
31.60327530
31.60612106
31.86305809
31.90647316
32.19826126
32.31224442
32.75933838
32.97910309
33.47573090
33.76166916
34.27363205
34.62487793
35.19072723
35.45635986
36.18920135
36.66912460
37.21548080
37.15900421
37.29270935
37.52078247
37.54462814
37.37466431
37.28872299
36.44301987
35.18798828
34.97900009
35.14923859
35.17256927
35.25079727
35.40171051
35.22474670
34.36558533
34.35413361
34.61794281
34.64695740
34.96586227
35.18051529
34.84747314
35.23117065
35.48873520
35.60537338
35.55495453
35.80044174
35.89113617
35.85434341
35.67690659
35.66842270
35.51625824
35.37030029
35.10053253
34.97786713
34.45867920
34.10765076
33.63940811
33.37878418
32.71852112
32.50589752
32.51519394
32.47247696
32.21920395
32.83500290
33.11009598
32.72355652
32.20277405
31.64553833
31.20295715
31.83166122
32.31908035
32.82172775
32.97790909
33.01139069
32.87365341
32.74547577
32.52991486
32.54630661
32.44862366
32.23373795
31.88441277
32.12746429
32.24433136
32.15726471
31.77638626
31.82355881
31.41124916
30.84242058
30.57601929
30.89475822
31.08743286
31.23102188
31.17678070
31.34445000
31.40886116
31.55574036
31.72181702
31.91134262
32.24605179
32.40736008
32.66554260
33.03360367
33.28694153
33.13412094
32.93725204
32.65840149
32.22938156
31.68843460
31.27308273
30.91186523
30.50811958
30.01742554
29.95827675
29.81028557
29.58658600
29.37331200
29.42746162
29.37945557
29.12462997
28.99902534
29.11794853
29.14072227
29.02767372
29.06161880
29.15589905
29.11134338
28.93702698
28.57492256
28.30146980
28.41930008
28.46878815
28.49148560
28.50643921
28.47165680
28.38934708
28.26438141
28.27664566
28.33272934
28.51190186
28.58562660
28.70706177
28.94255829
29.10839844
29.21644020
29.20895576
29.29646301
29.33159256
29.32005882
29.36868477
29.41493225
29.35441589
29.19145775
29.24260330
29.31841087
29.64087296
29.68633842
29.83458328
29.89383888
29.89110756
29.84131241
29.95654106
29.93829727
29.98365021
29.90965271
30.02490807
30.05274773
30.06600189
30.02185631
30.01657867
29.94133949
29.76758003
29.75386810
30.04443359
30.03828049
30.00498581
29.97614288
29.95843124
29.90210533
29.85754967
29.81479836
29.90254974
29.88852310
29.84696960
29.80123901
30.01533127
30.02558899
30.02624702
30.15574265
30.44073296
30.72167397
30.97826195
31.26417923
31.66679382
31.95426941
32.16341400
32.41349030
32.83475876
33.16648865
33.63797760
33.73882294
34.05841064
34.16433334
34.17290878
34.08283615
34.29730988
34.48709869
34.53495789
34.72573471
35.22301102
35.13579941
34.77307510
34.52346420
34.33640289
33.95737457
33.41456604
33.35533524
33.15335846
32.83562469
32.41984558
32.34590912
32.13944626
32.04422760
31.86158943
31.98507500
31.94403648
31.96782303
31.91646767
32.12416077
31.99126053
31.83328629
31.46688080
31.70393181
32.05998993
32.08710480
32.05132294
32.28962708
32.25334549
32.26337433
32.24731064
32.46883392
32.45732880
32.32053375
32.07980347
32.06218338
31.97176170
31.83123016
31.62769318
31.93882179
32.16751862
32.53852081
32.79203033
33.32982635
33.73130798
34.07707977
34.20462036
34.41731644
34.39984894
34.20391846
33.82775879
33.72341919
33.43402100
33.42495728
33.27564621
32.69393921
32.56315613
32.82393265
32.85919571
33.17830658
33.20705414
33.10001373
32.78611374
32.64285660
32.38249207
32.00916672
31.35426331
31.24921417
31.07887268
30.87570190
30.62338066
30.65119171
30.60419273
30.57322502
30.42406273
30.82565117
31.16621017
31.43231583
31.42122078
31.89279938
32.26058197
32.70326233
32.82326126
33.55864716
33.46206284
33.30481720
33.32812881
33.75880814
34.00194931
34.02928543
34.28733444
34.57783127
34.63969040
34.99498749
35.15419388
35.22642136
35.08965302
34.98118973
34.60136032
34.42578506
34.09771729
33.79471207
33.33900070
32.83866119
32.26016998
32.20761871
32.09451675
32.07899475
32.02955627
32.25844574
32.40757751
32.51585770
32.54325867
32.71916199
32.85745239
32.59316254
32.50220108
32.73261261
32.64855957
32.60472107
32.37832260
32.23968506
32.02845001
31.90800095
31.82036400
31.72668266
31.44788933
31.39059258
31.29113197
31.32143402
31.28264236
31.38281059
31.42613602
31.65237236
31.61999893
31.95066833
32.18655777
32.26211548
32.21213531
32.64328003
33.09281921
33.63559341
33.83681870
34.87069702
35.26549911
35.26852036
35.27165222
35.52325058
35.49999619
34.93195343
35.02457428
34.93346405
34.57559204
34.02965927
33.71740341
33.35314178
32.89991760
32.54919815
32.25556564
32.00197601
31.67854309
31.43007660
31.28902435
31.08032608
30.75058937
30.66885376
30.63444519
30.57941628
30.51417923
30.64853859
30.67270088
30.63202858
30.72460938
30.85391235
30.84369278
30.74098778
30.64179611
30.76868248
31.08919334
31.22194290
31.20150757
31.12829590
31.25881004
31.32659912
31.32360649
31.43703079
31.58043289
31.57336998
31.50118637
31.72088242
31.83790207
31.69690132
31.45907211
31.28473663
31.47353745
31.59215736
31.64801407
31.68056107
31.59557724
31.45750237
31.33572769
31.30232048
31.37414932
31.40918541
31.42579079
31.43569946
31.54999161
31.59890747
31.60925293
31.81589127
32.04240799
32.20968246
32.36093521
32.45792007
32.75429916
32.98358154
33.15022659
33.24275208
33.42012787
33.52913666
33.59070587
33.58517456
33.75793076
33.82863617
33.90611649
33.90424347
34.25591660
34.51691055
34.60498047
34.63800812
35.17067719
35.46066284
35.65252686
35.59466553
36.20829010
36.53515625
36.63937378
36.39848328
36.36862183
36.05966187
35.60947800
35.03121185
35.23736572
35.19371796
35.07894135
34.65716553
34.60496521
34.41253281
34.11894226
33.72477341
33.59594727
33.32811737
33.02755737
32.60152435
32.44163895
32.19836807
31.95506287
31.61182594
31.53849792
31.41095734
31.28345299
31.12624359
31.19418335
31.49024200
31.81463051
32.03591156
32.39842987
32.66065216
33.00671387
33.43798065
33.78221893
33.95082855
34.19359970
34.26773071
34.47526550
34.43913269
34.96164703
34.33657074
34.35458374
34.62409592
34.81777191
34.88306427
35.03270721
34.87987900
34.49963760
34.51775742
34.84378052
35.05035019
35.09223557
35.34056473
35.41446304
35.27316284
34.89006805
34.72481537
34.72853851
34.60946655
34.37957764
34.14247894
34.12700272
34.02136230
33.83549500
33.89308167
34.31059265
34.58087158
34.63055038
34.52702332
34.58627701
34.55426788
34.41288376
34.44076920
34.55597687
34.60829163
34.57735443
34.49042892
34.43857574
34.13517380
33.67002106
33.35851288
33.24601746
33.05436707
32.85659027
32.88552094
32.87280273
33.02717209
33.32278442
33.47778702
33.62953949
33.63766098
33.81539536
33.63657379
33.20950699
32.64817047
31.86544037
30.79125404
30.58624268
30.29684448
30.41147232
30.20936966
30.29725647
30.47048378
30.54507256
30.61515617
30.41833878
30.08863258
29.84207153
29.76337433
29.47574234
29.07771301
28.97240639
28.84095001
28.78975105
28.68297768
28.52195740
28.40211105
28.37988281
28.30169678
28.19328690
28.16368294
28.22461128
28.25629807
28.28567696
28.42587662
28.53395081
28.64118958
28.70378685
28.70950508
28.84948921
28.94987488
29.02393341
29.16291046
29.31147003
29.43212891
29.52451515
29.69859314
29.87322998
30.07415390
30.15648270
30.06381035
29.85467148
30.01082230
30.10482979
30.12240982
30.19342422
30.00892448
30.04236603
30.04209518
29.98781013
29.90009117
29.88722801
29.87121201
29.96572685
29.99500656
30.83156776
31.34996414
31.34401321
31.25693130
31.32291985
31.35210037
31.30638313
31.23523903
31.23031235
31.19702911
31.67092323
32.05419540
32.22349167
31.99422073
33.06858826
33.94984818
34.15399933
34.11745071
34.52911758
34.75994492
34.82434845
34.71931458
34.66743088
34.47314453
34.33845520
34.08327103
33.97253418
33.74329376
33.53873825
33.22217560
33.18604660
33.06924438
33.07804871
32.98496628
33.02068329
32.95008469
32.97032928
32.84952545
33.05305099
33.09686661
33.36507416
33.55274582
34.00515747
34.35178375
34.65982819
34.27423859
33.63176346
33.95943069
34.86356735
35.89245987
36.45949554
36.40003204
37.02369690
37.46369934
37.63403320
37.48211670
38.01150513
38.02429962
37.60409546
36.84406281
36.88760757
36.54133224
36.04284668
35.26693344
34.93562698
34.46752167
34.31529617
34.02508163
34.10163116
34.12117386
34.22175980
34.23693848
34.24388504
34.06701279
34.20439911
34.21485901
34.62654495
34.67209625
34.90680313
34.96113968
35.04220963
35.11230087
34.99357605
33.31363678
33.25035095
33.06197357
33.12037277
33.03694534
33.11488724
33.05220413
33.15326691
33.12078857
33.23040009
33.24006653
33.40354538
33.47330475
33.48515320
33.36103058
33.57896805
33.68221664
33.76642227
33.74379349
33.96215820
33.27715302
33.56744385
33.97243118
34.52532959
34.71793365
34.88203049
34.84206390
34.97175598
34.79278183
34.49488449
34.11224747
33.92055130
33.58922577
33.33797836
32.98167038
32.66963577
32.22804642
31.90870667
31.53017426
31.38583183
31.16146278
31.02099991
30.83242035
30.84584999
30.80818367
30.84625053
30.86113358
31.15353584
31.35484695
31.51737976
31.57011032
32.06869125
32.39978027
32.69651794
32.91611862
33.01001740
33.55556107
33.75186539
33.94150543
33.85480881
37.82481384
38.49977875
38.86567688
38.84873962
37.97028732
36.42187500
36.73311615
36.44427109
36.04772186
